reserva_id,cliente_id,data_checkin,data_checkout,noites,antecedencia_dias,num_hospedes,tipo_quarto,motivo_viagem,canal_reserva,regime,mes,epoca,fim_semana,feriado,evento_cidade,foi_spa,num_massagens,pediu_room_service,num_vezes_room_service,late_checkout,estacionamento,transfer_aeroporto,consumo_minibar,consumo_bar_hotel,gasto_spa,rating_limpeza,rating_staff,rating_localizacao,rating_geral,fez_reclamacao,preco_quarto_noite,gasto_quarto_total,gasto_extras_total,gasto_total,desconto_aplicado
H001397,C007610,2023-11-15,2023-11-16,1,13,3,Standard,Lazer,Expedia,Meia_Pensao,11,Baixa,Não,Não,Não,Não,0,Não,0,Sim,Não,Sim,0.0,28.63,0.0,4.0,5.0,5,5,Não,72.37,72.37,153.63,226.0,0.0
H003585,C007460,2024-09-14,2024-09-18,4,44,2,Standard,Lazer,Direto,Pequeno_Almoco,9,Alta,Sim,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,31.01,0.0,5.0,5.0,4,4,Não,120.05,480.2,63.01,543.21,30.2
H004946,C001715,2024-12-06,2024-12-07,1,10,2,Suite,Lazer,Booking,Pequeno_Almoco,12,Baixa,Não,Não,Não,Sim,1,Não,0,Sim,Sim,Não,10.95,0.0,46.99,5.0,5.0,5,4,Não,187.1,187.1,65.94,253.04,0.0
H003377,C006848,2023-09-06,2023-09-09,3,32,4,Superior,Lazer,Booking,Pequeno_Almoco,9,Alta,Não,Não,Não,Sim,1,Não,0,Sim,Não,Não,0.0,11.39,114.5,4.0,5.0,4,4,Não,162.45,487.35,125.89,613.24,0.0
H001257,C000183,2024-09-22,2024-09-24,2,24,2,Standard,Lazer,Booking,Pequeno_Almoco,9,Alta,Sim,Não,Não,Não,0,Não,0,Não,Sim,Não,29.59,0.0,0.0,4.0,4.0,5,5,Não,118.2,236.4,45.59,281.99,0.0
H003513,C004174,2024-08-17,2024-08-20,3,81,4,Familiar,Lazer,Booking,Meia_Pensao,8,Alta,Sim,Não,Não,Não,0,Não,0,Não,Sim,Não,24.99,18.82,0.0,5.0,5.0,4,4,Não,230.4,691.2,367.81,1059.01,0.0
H001251,C004551,2024-08-03,2024-08-05,2,46,3,Suite,Lazer,Booking,Meia_Pensao,8,Alta,Sim,Não,Não,Sim,1,Sim,3,Sim,Não,Não,0.0,73.62,46.98,4.0,5.0,4,4,Não,324.16,648.32,319.26,967.58,0.0
H004299,C000501,2024-02-22,2024-02-24,2,4,2,Suite,Evento,Expedia,Pequeno_Almoco,2,Baixa,Não,Não,Não,Sim,1,Sim,2,Não,Não,Sim,0.0,49.85,82.93,5.0,5.0,4,5,Não,219.59,439.18,242.9,682.08,0.0
H003285,C003815,2023-04-02,2023-04-03,1,35,2,Standard,Lazer,Booking,Pequeno_Almoco,4,Media,Sim,Não,Não,Não,0,Não,0,Não,Não,Sim,6.05,0.0,0.0,4.0,5.0,4,5,Não,91.17,91.17,56.05,147.22,11.42
H002934,C002866,2023-08-01,2023-08-05,4,103,4,Suite,Lazer,Expedia,Pequeno_Almoco,8,Alta,Não,Não,Não,Sim,1,Sim,1,Não,Não,Sim,36.06,33.22,51.74,4.0,4.0,3,5,Não,276.21,1104.84,196.52,1301.36,0.0
H004176,C007044,2023-12-27,2023-12-29,2,28,2,Standard,Business,Booking,Pequeno_Almoco,12,Baixa,Não,Não,Sim,Não,0,Sim,2,Não,Não,Sim,0.0,0.0,0.0,4.0,4.0,5,3,Não,90.32,180.64,95.05,275.69,38.48
H004911,C006249,2023-03-02,2023-03-06,4,19,1,Standard,Lazer,Direto,Pequeno_Almoco,3,Baixa,Não,Não,Não,Não,0,Não,0,Não,Não,Não,6.35,47.56,0.0,4.0,4.0,3,4,Não,87.4,349.6,53.91,403.51,0.0
H001853,C007830,2024-02-06,2024-02-13,7,36,1,Standard,Lazer,Direto,Pequeno_Almoco,2,Baixa,Não,Não,Não,Não,0,Sim,2,Sim,Sim,Não,0.0,0.0,0.0,5.0,4.0,5,4,Não,74.0,518.0,93.66,611.66,0.0
H005359,C005530,2023-09-12,2023-09-20,8,75,2,Standard,Lazer,Expedia,Meia_Pensao,9,Alta,Não,Não,Não,Não,0,Não,0,Não,Não,Não,0.0,0.0,0.0,4.0,4.0,5,5,Não,104.19,833.52,400.0,1233.52,0.0
H002106,C007675,2024-03-14,2024-03-17,3,31,2,Superior,Business,Expedia,Pequeno_Almoco,3,Baixa,Não,Não,Não,Não,0,Sim,2,Não,Sim,Não,0.0,0.0,0.0,4.0,5.0,5,5,Não,113.89,341.67,68.65,410.32,0.0
H000134,C006825,2024-11-24,2024-11-27,3,6,3,Superior,Lazer,Agencia,Pequeno_Almoco,11,Baixa,Sim,Não,Não,Não,0,Sim,1,Sim,Sim,Não,31.53,0.0,0.0,5.0,5.0,5,5,Não,144.85,434.55,78.49,513.04,0.0
H000929,C006156,2024-05-12,2024-05-13,1,8,2,Superior,Lazer,Expedia,Pequeno_Almoco,5,Media,Sim,Não,Não,Sim,1,Sim,1,Sim,Não,Não,0.0,0.0,62.32,5.0,3.0,5,4,Não,149.52,149.52,82.71,232.23,0.0
H000824,C007622,2023-05-24,2023-05-26,2,28,1,Standard,Business,Agencia,Meia_Pensao,5,Media,Não,Não,Não,Não,0,Não,0,Não,Sim,Sim,0.0,0.0,0.0,4.0,5.0,5,4,Não,92.95,185.9,116.0,301.9,0.0
H005008,C007462,2024-01-01,2024-01-06,5,8,2,Standard,Business,Agencia,Meia_Pensao,1,Baixa,Não,Sim,Não,Não,0,Sim,2,Não,Sim,Não,0.0,16.0,0.0,2.0,3.0,4,5,Não,81.42,407.1,370.47,777.57,0.0
H001532,C005009,2023-12-26,2023-12-29,3,60,4,Familiar,Evento,Booking,Meia_Pensao,12,Baixa,Não,Não,Sim,Não,0,Não,0,Não,Sim,Sim,29.0,0.0,0.0,5.0,5.0,4,5,Não,175.25,525.75,403.0,928.75,0.0
H001215,C007487,2024-10-16,2024-10-17,1,30,3,Familiar,Lazer,Direto,Pequeno_Almoco,10,Media,Não,Não,Sim,Não,0,Sim,2,Sim,Sim,Sim,0.0,0.0,0.0,4.0,5.0,4,5,Não,205.96,205.96,95.73,301.69,0.0
H000505,C006726,2023-01-02,2023-01-03,1,18,3,Suite,Lazer,Direto,Pequeno_Almoco,1,Baixa,Não,Não,Não,Não,0,Não,0,Não,Sim,Sim,0.0,26.75,0.0,5.0,5.0,5,5,Não,196.92,196.92,84.75,281.67,39.53
H004286,C000002,2023-01-11,2023-01-13,2,18,2,Superior,Lazer,Booking,Pequeno_Almoco,1,Baixa,Não,Não,Não,Sim,1,Não,0,Não,Não,Sim,5.07,0.0,36.41,4.0,5.0,5,4,Não,119.39,238.78,91.48,330.26,0.0
H001997,C006228,2023-05-17,2023-05-18,1,30,2,Suite,Business,Booking,Pequeno_Almoco,5,Media,Não,Não,Sim,Sim,1,Sim,1,Não,Sim,Não,7.29,0.0,43.86,5.0,3.0,5,4,Não,285.97,285.97,92.23,378.2,33.29
H003073,C005203,2023-03-06,2023-03-07,1,14,3,Familiar,Business,Booking,Meia_Pensao,3,Baixa,Não,Não,Não,Sim,1,Não,0,Sim,Sim,Não,32.28,47.23,92.68,4.0,4.0,4,4,Não,153.25,153.25,255.19,408.44,0.0
H001959,C006400,2024-10-21,2024-10-22,1,7,2,Standard,Business,Booking,Pequeno_Almoco,10,Media,Não,Não,Não,Não,0,Não,0,Não,Não,Não,0.0,0.0,0.0,3.0,5.0,4,5,Não,86.83,86.83,0.0,86.83,0.0
H001385,C005271,2024-07-28,2024-08-01,4,60,2,Suite,Lazer,Direto,Pequeno_Almoco,7,Alta,Sim,Não,Não,Sim,2,Sim,1,Sim,Sim,Não,15.39,4.36,112.71,4.0,5.0,4,4,Não,283.62,1134.48,186.71,1321.19,0.0
H000895,C007260,2024-08-06,2024-08-09,3,38,3,Familiar,Lazer,Booking,Meia_Pensao,8,Alta,Não,Não,Não,Sim,1,Não,0,Não,Não,Não,10.62,55.78,107.19,4.0,5.0,5,4,Não,209.04,627.12,398.59,1025.71,0.0
H004925,C007073,2023-09-08,2023-09-09,1,37,2,Superior,Evento,Direto,Pequeno_Almoco,9,Alta,Não,Não,Não,Não,0,Sim,4,Não,Não,Sim,0.0,17.68,0.0,4.0,5.0,4,5,Não,175.9,175.9,204.16,380.06,55.13
H005107,C006407,2023-08-22,2023-08-29,7,31,2,Standard,Lazer,Direto,Pequeno_Almoco,8,Alta,Não,Não,Não,Sim,1,Não,0,Não,Sim,Sim,0.0,5.99,38.71,3.0,4.0,4,4,Não,116.81,817.67,150.7,968.37,0.0
H003710,C004705,2024-11-05,2024-11-06,1,38,2,Superior,Business,Expedia,Pequeno_Almoco,11,Baixa,Não,Não,Não,Não,0,Sim,1,Não,Sim,Não,0.0,0.0,0.0,4.0,4.0,4,5,Não,120.72,120.72,24.71,145.43,0.0
H005086,C005059,2024-11-02,2024-11-04,2,30,3,Standard,Business,Expedia,Pequeno_Almoco,11,Baixa,Sim,Não,Não,Não,0,Sim,2,Não,Sim,Sim,0.0,39.04,0.0,3.0,4.0,4,4,Sim,94.13,188.26,164.03,352.29,0.0
H004850,C004927,2023-05-05,2023-05-06,1,31,1,Standard,Business,Booking,Pequeno_Almoco,5,Media,Não,Não,Não,Não,0,Não,0,Não,Não,Não,0.0,0.0,0.0,5.0,3.0,4,3,Não,96.16,96.16,0.0,96.16,0.0
H004749,C004775,2024-11-10,2024-11-12,2,65,2,Suite,Lazer,Booking,Pequeno_Almoco,11,Baixa,Sim,Não,Não,Sim,1,Não,0,Não,Não,Sim,0.0,0.0,97.32,5.0,5.0,4,5,Não,225.53,451.06,147.32,598.38,35.96
H004269,C003173,2024-01-10,2024-01-11,1,13,3,Standard,Lazer,Booking,Pequeno_Almoco,1,Baixa,Não,Não,Não,Sim,1,Não,0,Não,Sim,Não,0.0,33.58,38.69,5.0,5.0,4,5,Não,79.48,79.48,80.27,159.75,13.88
H003523,C002874,2024-10-03,2024-10-06,3,18,2,Superior,Lazer,Direto,Pequeno_Almoco,10,Media,Não,Não,Não,Sim,1,Sim,5,Não,Sim,Não,0.0,0.0,63.85,4.0,5.0,5,4,Sim,127.86,383.58,249.63,633.21,0.0
H004135,C001478,2023-11-04,2023-11-06,2,37,2,Standard,Lazer,Expedia,Pequeno_Almoco,11,Baixa,Sim,Não,Não,Não,0,Não,0,Não,Não,Não,8.86,9.31,0.0,4.0,5.0,4,3,Não,85.22,170.44,18.17,188.61,0.0
H003603,C003169,2024-01-24,2024-01-26,2,24,2,Superior,Business,Direto,Meia_Pensao,1,Baixa,Não,Não,Não,Não,0,Sim,1,Não,Sim,Não,14.62,0.0,0.0,5.0,5.0,4,5,Não,114.73,229.46,157.69,387.15,0.0
H004187,C001647,2024-10-12,2024-10-15,3,52,3,Familiar,Lazer,Agencia,Pequeno_Almoco,10,Media,Sim,Não,Não,Não,0,Não,0,Sim,Sim,Não,14.05,22.67,0.0,5.0,5.0,4,4,Não,177.71,533.13,60.72,593.85,85.87
H002215,C001844,2024-09-27,2024-09-29,2,128,1,Superior,Lazer,Booking,Pequeno_Almoco,9,Alta,Não,Não,Não,Sim,1,Não,0,Não,Não,Sim,32.41,0.0,50.07,4.0,5.0,4,4,Não,157.66,315.32,132.48,447.8,0.0
H002924,C001585,2024-10-12,2024-10-15,3,33,3,Familiar,Business,Booking,Pequeno_Almoco,10,Media,Sim,Não,Não,Não,0,Sim,1,Não,Não,Não,0.0,10.83,0.0,3.0,4.0,5,3,Não,177.11,531.33,29.33,560.66,0.0
H001811,C003303,2023-10-18,2023-10-21,3,27,1,Standard,Lazer,Booking,Pequeno_Almoco,10,Media,Não,Não,Não,Não,0,Não,0,Sim,Sim,Sim,39.78,26.69,0.0,5.0,4.0,5,5,Não,99.77,299.31,140.47,439.78,0.0
H003487,C005808,2023-04-08,2023-04-10,2,42,3,Standard,Lazer,Direto,Pequeno_Almoco,4,Media,Sim,Não,Não,Sim,1,Não,0,Sim,Sim,Sim,26.33,0.0,53.3,5.0,5.0,4,4,Não,99.89,199.78,145.63,345.41,35.46
H001828,C003735,2024-12-06,2024-12-07,1,9,4,Standard,Lazer,Direto,Meia_Pensao,12,Baixa,Não,Não,Não,Sim,1,Não,0,Sim,Sim,Não,0.0,0.0,80.39,5.0,5.0,4,4,Não,86.29,86.29,188.39,274.68,32.74
H001156,C005867,2023-11-06,2023-11-10,4,16,2,Standard,Lazer,Agencia,Pequeno_Almoco,11,Baixa,Não,Não,Não,Sim,2,Não,0,Não,Sim,Sim,0.0,0.0,129.56,4.0,4.0,4,3,Não,80.94,323.76,211.56,535.32,0.0
H001325,C003945,2024-12-08,2024-12-11,3,38,4,Familiar,Lazer,Booking,Pequeno_Almoco,12,Baixa,Sim,Não,Não,Não,0,Não,0,Sim,Não,Não,0.0,0.0,0.0,5.0,4.0,5,3,Não,159.52,478.56,0.0,478.56,0.0
H004313,C007978,2024-06-17,2024-06-21,4,15,3,Familiar,Lazer,Direto,Pequeno_Almoco,6,Alta,Não,Não,Não,Sim,1,Não,0,Não,Sim,Não,0.0,0.0,51.22,5.0,5.0,3,5,Não,216.81,867.24,83.22,950.46,0.0
H000511,C000193,2023-06-02,2023-06-04,2,94,3,Superior,Lazer,Direto,Meia_Pensao,6,Alta,Não,Não,Não,Sim,1,Não,0,Não,Sim,Sim,32.39,0.0,54.91,4.0,5.0,4,5,Sim,179.81,359.62,303.3,662.92,36.83
H001681,C001196,2023-05-13,2023-05-16,3,6,3,Superior,Lazer,Direto,Pequeno_Almoco,5,Media,Sim,Não,Não,Sim,2,Não,0,Não,Sim,Não,0.0,0.0,96.9,4.0,4.0,4,4,Não,142.04,426.12,120.9,547.02,0.0
H000500,C007768,2024-03-08,2024-03-09,1,14,3,Familiar,Lazer,Expedia,Pequeno_Almoco,3,Baixa,Não,Não,Não,Não,0,Não,0,Não,Sim,Sim,0.0,33.68,0.0,5.0,5.0,5,5,Não,162.09,162.09,91.68,253.77,0.0
H005000,C005058,2024-01-06,2024-01-08,2,32,2,Superior,Lazer,Agencia,Pequeno_Almoco,1,Baixa,Sim,Não,Não,Sim,1,Sim,2,Sim,Não,Sim,0.0,0.0,44.36,4.0,4.0,4,4,Não,120.5,241.0,158.59,399.59,0.0
H001857,C001794,2024-12-08,2024-12-10,2,9,2,Standard,Lazer,Booking,Meia_Pensao,12,Baixa,Sim,Não,Não,Não,0,Não,0,Não,Não,Não,0.0,0.0,0.0,3.0,5.0,5,4,Não,79.97,159.94,100.0,259.94,23.84
H001389,C007224,2023-11-14,2023-11-16,2,29,2,Suite,Lazer,Booking,Pequeno_Almoco,11,Baixa,Não,Não,Não,Não,0,Sim,5,Não,Não,Sim,0.0,26.33,0.0,4.0,5.0,4,4,Não,208.22,416.44,190.81,607.25,0.0
H003720,C007613,2023-03-04,2023-03-06,2,24,3,Familiar,Lazer,Booking,Pequeno_Almoco,3,Baixa,Sim,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,0.0,0.0,2.0,4.0,5,3,Não,167.6,335.2,16.0,351.2,0.0
H002387,C000071,2024-03-09,2024-03-13,4,1,4,Standard,Lazer,Expedia,Pequeno_Almoco,3,Baixa,Sim,Não,Não,Sim,1,Não,0,Sim,Sim,Não,7.17,0.0,68.32,4.0,4.0,5,4,Não,80.78,323.12,107.49,430.61,0.0
H003237,C000682,2024-08-14,2024-08-17,3,104,2,Superior,Lazer,Agencia,Meia_Pensao,8,Alta,Não,Não,Não,Não,0,Não,0,Não,Não,Não,30.77,27.64,0.0,3.0,5.0,4,4,Não,167.51,502.53,208.41,710.94,0.0
H001218,C006377,2023-05-27,2023-05-28,1,8,2,Superior,Lazer,Booking,Pequeno_Almoco,5,Media,Sim,Não,Sim,Sim,1,Sim,2,Não,Sim,Não,0.0,21.88,120.9,4.0,5.0,4,4,Não,175.5,175.5,212.67,388.17,0.0
H002682,C006424,2024-06-19,2024-06-20,1,101,4,Familiar,Lazer,Booking,Meia_Pensao,6,Alta,Não,Não,Não,Sim,1,Não,0,Não,Não,Não,0.0,35.67,40.55,4.0,5.0,3,3,Não,208.84,208.84,176.22,385.06,0.0
H002994,C002188,2024-03-11,2024-03-13,2,11,2,Standard,Lazer,Direto,Pequeno_Almoco,3,Baixa,Não,Não,Não,Sim,2,Não,0,Sim,Não,Não,0.0,0.0,76.46,4.0,5.0,4,5,Não,86.55,173.1,76.46,249.56,0.0
H001192,C007362,2024-02-20,2024-02-27,7,29,2,Superior,Lazer,Booking,Pequeno_Almoco,2,Baixa,Não,Não,Não,Sim,2,Não,0,Não,Não,Não,0.0,0.0,89.77,5.0,5.0,4,3,Não,123.68,865.76,89.77,955.53,0.0
H001543,C003466,2024-09-21,2024-09-22,1,76,2,Standard,Lazer,Direto,Pequeno_Almoco,9,Alta,Sim,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,19.61,0.0,5.0,4.0,4,5,Não,130.24,130.24,27.61,157.85,0.0
H003302,C004500,2024-05-23,2024-05-24,1,5,2,Standard,Evento,Booking,Pequeno_Almoco,5,Media,Não,Não,Não,Sim,1,Sim,1,Não,Sim,Não,0.0,0.0,124.68,4.0,4.0,5,3,Não,94.23,94.23,164.72,258.95,0.0
H002540,C002516,2024-03-06,2024-03-09,3,24,2,Standard,Evento,Direto,Pequeno_Almoco,3,Baixa,Não,Não,Não,Não,0,Não,0,Não,Não,Sim,0.0,35.32,0.0,5.0,5.0,4,4,Não,80.31,240.93,85.32,326.25,0.0
H000954,C006900,2023-10-26,2023-10-29,3,45,2,Standard,Business,Expedia,Pequeno_Almoco,10,Media,Não,Não,Não,Não,0,Não,0,Não,Não,Sim,15.74,33.61,0.0,5.0,4.0,4,4,Não,99.36,298.08,99.35,397.43,0.0
H004847,C007249,2024-03-02,2024-03-06,4,9,3,Superior,Lazer,Booking,Pequeno_Almoco,3,Baixa,Sim,Não,Não,Sim,1,Não,0,Não,Não,Não,10.35,24.46,44.74,5.0,3.0,4,4,Não,126.39,505.56,79.55,585.11,0.0
H004331,C003684,2023-10-27,2023-10-30,3,24,2,Suite,Lazer,Booking,Pequeno_Almoco,10,Media,Não,Não,Não,Não,0,Sim,2,Não,Sim,Sim,0.0,0.0,0.0,4.0,5.0,5,4,Não,247.66,742.98,116.01,858.99,86.19
H000733,C007431,2024-02-24,2024-02-27,3,28,3,Standard,Evento,Booking,Pequeno_Almoco,2,Baixa,Sim,Não,Não,Sim,1,Sim,5,Não,Sim,Não,0.0,52.4,37.08,4.0,4.0,5,3,Sim,81.78,245.34,207.06,452.4,0.0
H001157,C003164,2023-12-19,2023-12-23,4,3,1,Standard,Lazer,Booking,Meia_Pensao,12,Baixa,Não,Não,Não,Sim,2,Não,0,Não,Sim,Não,0.0,7.1,155.33,5.0,5.0,5,4,Não,77.72,310.88,294.43,605.31,0.0
H005106,C007689,2023-11-07,2023-11-10,3,41,2,Superior,Lazer,Agencia,Meia_Pensao,11,Baixa,Não,Não,Não,Sim,1,Sim,1,Não,Sim,Não,32.3,44.37,47.94,4.0,5.0,5,4,Não,108.91,326.73,315.28,642.01,0.0
H003295,C005890,2023-12-30,2024-01-02,3,12,2,Standard,Evento,Agencia,Pequeno_Almoco,12,Baixa,Sim,Não,Sim,Sim,1,Não,0,Não,Não,Sim,0.0,0.0,40.24,4.0,4.0,4,4,Não,117.78,353.34,90.24,443.58,0.0
H002157,C005671,2023-07-01,2023-07-04,3,87,3,Superior,Business,Expedia,Pequeno_Almoco,7,Alta,Sim,Não,Sim,Não,0,Sim,2,Não,Sim,Não,0.0,6.19,0.0,5.0,4.0,5,5,Não,212.93,638.79,97.99,736.78,0.0
H001063,C002475,2023-04-20,2023-04-25,5,6,2,Suite,Lazer,Direto,Meia_Pensao,4,Media,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,35.65,0.0,0.0,4.0,5.0,5,3,Sim,223.89,1119.45,325.65,1445.1,0.0
H002617,C002953,2023-04-30,2023-05-03,3,9,3,Familiar,Lazer,Expedia,Pequeno_Almoco,4,Media,Sim,Não,Não,Sim,2,Não,0,Não,Sim,Não,0.0,0.0,176.9,5.0,4.0,4,5,Não,207.68,623.04,200.9,823.94,0.0
H001168,C004279,2023-03-25,2023-03-29,4,22,1,Standard,Lazer,Booking,Meia_Pensao,3,Baixa,Sim,Não,Não,Sim,2,Não,0,Não,Sim,Não,23.81,0.0,177.15,4.0,4.0,4,4,Não,87.97,351.88,332.96,684.84,96.12
H002939,C007567,2024-05-23,2024-05-24,1,3,2,Suite,Business,Expedia,Pequeno_Almoco,5,Media,Não,Não,Sim,Sim,1,Sim,1,Não,Não,Não,0.0,0.0,56.64,5.0,5.0,5,5,Não,269.6,269.6,84.6,354.2,0.0
H004492,C002075,2024-05-22,2024-05-23,1,37,4,Standard,Lazer,Expedia,Pequeno_Almoco,5,Media,Não,Não,Não,Sim,1,Não,0,Não,Sim,Não,0.0,0.0,35.35,3.0,4.0,4,4,Sim,93.63,93.63,43.35,136.98,0.0
H003141,C002826,2023-01-11,2023-01-14,3,8,1,Superior,Business,Booking,Pequeno_Almoco,1,Baixa,Não,Não,Sim,Não,0,Sim,1,Não,Sim,Não,6.15,0.0,0.0,5.0,4.0,4,3,Não,142.47,427.41,55.26,482.67,0.0
H004981,C003842,2024-03-17,2024-03-19,2,22,2,Suite,Business,Direto,Pequeno_Almoco,3,Baixa,Sim,Não,Não,Sim,2,Não,0,Não,Não,Sim,21.14,0.0,96.78,4.0,5.0,5,4,Não,205.44,410.88,167.92,578.8,0.0
H000144,C007397,2023-07-30,2023-08-03,4,50,2,Superior,Lazer,Direto,Meia_Pensao,7,Alta,Sim,Não,Não,Sim,1,Não,0,Não,Sim,Sim,7.8,35.22,58.21,5.0,5.0,5,5,Não,182.91,731.64,383.23,1114.87,0.0
H003578,C006879,2024-06-03,2024-06-04,1,93,4,Familiar,Lazer,Booking,Meia_Pensao,6,Alta,Não,Não,Não,Sim,2,Não,0,Não,Sim,Sim,8.89,33.55,97.08,4.0,5.0,5,4,Sim,217.08,217.08,297.52,514.6,0.0
H004947,C005413,2024-04-24,2024-05-01,7,12,2,Superior,Lazer,Direto,Pequeno_Almoco,4,Media,Não,Não,Não,Não,0,Não,0,Sim,Não,Não,30.95,0.0,0.0,5.0,4.0,5,5,Não,129.95,909.65,30.95,940.6,0.0
H002783,C000154,2023-03-19,2023-03-21,2,17,1,Superior,Lazer,Expedia,Pequeno_Almoco,3,Baixa,Sim,Não,Sim,Não,0,Sim,1,Não,Sim,Não,0.0,42.63,0.0,4.0,3.0,5,4,Não,162.62,325.24,85.87,411.11,0.0
H000718,C003651,2024-12-07,2024-12-11,4,27,2,Superior,Evento,Direto,Pequeno_Almoco,12,Baixa,Sim,Não,Não,Sim,2,Não,0,Não,Sim,Não,18.3,72.8,73.83,4.0,5.0,5,3,Não,137.48,549.92,196.93,746.85,77.28
H001820,C006638,2023-07-04,2023-07-09,5,42,3,Superior,Business,Direto,Pequeno_Almoco,7,Alta,Não,Não,Não,Não,0,Sim,1,Não,Sim,Não,5.81,0.0,0.0,4.0,5.0,4,3,Não,165.17,825.85,68.38,894.23,95.36
H002503,C005771,2024-03-21,2024-03-26,5,39,3,Familiar,Business,Expedia,Pequeno_Almoco,3,Baixa,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,37.04,25.51,0.0,4.0,4.0,4,3,Não,136.51,682.55,102.55,785.1,0.0
H004361,C000089,2024-09-02,2024-09-05,3,69,4,Superior,Lazer,Expedia,Pequeno_Almoco,9,Alta,Não,Não,Não,Sim,1,Sim,2,Não,Sim,Não,0.0,0.0,79.6,5.0,5.0,5,4,Não,176.48,529.44,152.92,682.36,0.0
H004172,C002069,2024-10-04,2024-10-06,2,15,2,Standard,Lazer,Agencia,Pequeno_Almoco,10,Media,Não,Não,Não,Não,0,Não,0,Não,Sim,Sim,0.0,0.0,0.0,4.0,4.0,3,5,Não,97.65,195.3,66.0,261.3,0.0
H000396,C005294,2023-09-05,2023-09-08,3,20,2,Standard,Lazer,Booking,Pequeno_Almoco,9,Alta,Não,Não,Não,Sim,1,Sim,1,Não,Sim,Sim,0.0,0.0,64.82,5.0,4.0,5,5,Não,106.64,319.92,169.8,489.72,0.0
H005324,C005881,2023-08-16,2023-08-20,4,86,2,Suite,Business,Booking,Meia_Pensao,8,Alta,Não,Não,Não,Sim,1,Não,0,Não,Não,Sim,0.0,11.22,112.85,5.0,5.0,4,3,Não,282.56,1130.24,374.07,1504.31,0.0
H005023,C001640,2023-04-27,2023-04-28,1,49,4,Familiar,Lazer,Booking,Pequeno_Almoco,4,Media,Não,Não,Não,Não,0,Não,0,Sim,Sim,Sim,0.0,0.0,0.0,5.0,5.0,5,4,Não,163.49,163.49,58.0,221.49,0.0
H000596,C001130,2024-12-29,2024-12-30,1,10,3,Familiar,Lazer,Direto,Meia_Pensao,12,Baixa,Sim,Não,Sim,Não,0,Não,0,Não,Sim,Não,0.0,0.0,0.0,4.0,4.0,5,5,Não,219.81,219.81,83.0,302.81,23.79
H003953,C007214,2024-09-10,2024-09-18,8,24,3,Standard,Evento,Expedia,Pequeno_Almoco,9,Alta,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,14.13,0.0,0.0,5.0,4.0,4,4,Não,114.25,914.0,78.13,992.13,0.0
H004969,C005527,2023-01-08,2023-01-09,1,10,2,Superior,Business,Expedia,Pequeno_Almoco,1,Baixa,Sim,Não,Não,Não,0,Sim,2,Não,Sim,Sim,34.46,21.97,0.0,3.0,5.0,4,4,Não,138.14,138.14,151.08,289.22,0.0
H002915,C001259,2024-05-16,2024-05-19,3,12,2,Standard,Lazer,Expedia,Pequeno_Almoco,5,Media,Não,Não,Não,Sim,1,Não,0,Sim,Sim,Sim,0.0,0.0,69.02,5.0,5.0,4,4,Não,95.13,285.39,143.02,428.41,0.0
H002327,C007058,2024-06-12,2024-06-14,2,43,2,Superior,Lazer,Booking,Pequeno_Almoco,6,Alta,Não,Não,Não,Sim,1,Não,0,Não,Não,Não,34.11,0.0,44.79,5.0,5.0,4,4,Não,159.6,319.2,78.9,398.1,0.0
H003767,C007193,2024-08-06,2024-08-08,2,43,2,Suite,Lazer,Expedia,Pequeno_Almoco,8,Alta,Não,Não,Não,Sim,1,Sim,4,Sim,Sim,Sim,38.03,15.7,44.08,5.0,4.0,4,4,Não,285.4,570.8,293.0,863.8,0.0
H003441,C002210,2024-01-11,2024-01-16,5,22,1,Superior,Evento,Direto,Pequeno_Almoco,1,Baixa,Não,Não,Não,Sim,2,Não,0,Não,Não,Não,0.0,0.0,109.72,5.0,5.0,5,4,Não,127.32,636.6,109.72,746.32,0.0
H003852,C005426,2024-06-20,2024-06-23,3,138,2,Superior,Lazer,Direto,Pequeno_Almoco,6,Alta,Não,Não,Sim,Sim,1,Não,0,Não,Sim,Não,0.0,0.0,57.39,5.0,5.0,4,5,Não,192.24,576.72,81.39,658.11,0.0
H004133,C001002,2023-02-01,2023-02-02,1,17,1,Standard,Business,Expedia,Pequeno_Almoco,2,Baixa,Não,Não,Não,Não,0,Sim,1,Não,Sim,Sim,21.18,0.0,0.0,5.0,4.0,5,4,Sim,86.87,86.87,103.17,190.04,0.0
H005056,C003055,2024-04-14,2024-04-16,2,2,3,Superior,Business,Expedia,Pequeno_Almoco,4,Media,Sim,Não,Não,Não,0,Não,0,Sim,Sim,Não,0.0,0.0,0.0,4.0,5.0,5,4,Não,159.06,318.12,16.0,334.12,0.0
H002144,C007523,2024-06-21,2024-06-26,5,34,2,Superior,Lazer,Agencia,Pequeno_Almoco,6,Alta,Não,Não,Sim,Sim,2,Sim,1,Não,Não,Não,17.03,7.47,118.84,4.0,5.0,4,4,Não,210.42,1052.1,171.89,1223.99,0.0
